gvkey,calyear,fyear,aaer,e,car
6039,2006,2005,0,0.000272467,0.028177396
6066,2006,2006,0,0.012622209,-0.010508563
6078,2006,2006,0,0.012968344,0.086616413
6097,2006,2006,0,0.025389563,0.254174588
6104,2006,2006,0,0.012560927,-0.009795736
6109,2006,2006,0,0.001677239,-0.194033909
6110,2006,2006,0,-0.003361152,-0.228509463
6115,2006,2006,0,0.059993006,0.020458851
6116,2006,2006,0,0.003449839,-0.027935079
6152,2006,2005,0,0.070106253,-0.277175357
6158,2006,2006,0,-0.004335031,-0.245876218
6169,2006,2006,0,0.031390633,-0.08015298
6180,2006,2006,0,0.032779574,-0.015478762
6196,2006,2006,0,0.030240515,0.312981655
6207,2006,2006,0,0.030888001,0.319352638
6216,2006,2006,0,0.009816873,0.083826793
6223,2006,2006,0,0.008296531,0.005352167
6242,2006,2006,0,-0.022317868,-0.109220321
6266,2006,2006,0,0.007547718,0.012142843
6268,2006,2006,0,0.004232526,0.004813754
6304,2006,2006,0,0.009254917,-0.021189275
6307,2006,2005,0,0.00183384,0.058614825
6326,2006,2006,0,-0.002298019,-0.076956354
6335,2006,2006,0,0.014622387,0.078009257
6346,2006,2005,0,0.02724307,-0.040245821
6347,2006,2006,0,0.007879521,0.088203338
6357,2006,2006,0,0.012181125,0.153177134
6362,2006,2006,0,0.016240105,0.107626142
6370,2006,2006,0,0.0114665,0.024578606
6375,2006,2006,0,0.021770841,-0.023283695
6376,2006,2005,0,0.009547054,0.087984173
6379,2006,2006,0,0.006754028,0.020458353
6386,2006,2006,0,0.016202748,-0.012459848
6435,2006,2006,0,0.004292139,-0.024015516
6461,2006,2006,0,0.004556005,-0.036947097
6502,2006,2005,0,0.017263159,0.178505116
6527,2006,2006,0,0.002853744,0.244448805
6529,2006,2006,0,0.018416833,0.1300213
6532,2006,2006,0,0.036144502,0.62111828
6534,2006,2006,0,-0.008574773,-0.194632154
6543,2006,2005,0,-0.017172208,-0.189738019
6557,2006,2006,0,0.006623352,-0.033757831
6565,2006,2006,0,0.043352552,0.252823827
6571,2006,2006,0,0.026132913,-0.006623103
6573,2006,2006,0,0.002759499,0.060304098
6574,2006,2006,0,0.006154974,-0.098005114
6588,2006,2006,0,-0.089633167,-0.244088831
6639,2006,2006,0,-0.006141068,-0.104147684
6649,2006,2006,0,-0.001746381,-0.069214844
6669,2006,2006,0,-0.062956855,0.040080076
6730,2006,2006,0,0.007895495,-0.022903477
6733,2006,2005,0,-0.005730896,-0.006285572
6737,2006,2006,0,0.025189919,0.003483396
6768,2006,2006,0,0.000670211,-0.077808035
6774,2006,2006,0,0.047572445,-0.039462551
6788,2006,2006,0,0.000642285,0.022851187
6797,2006,2006,0,-0.031767797,-0.16660525
6802,2006,2005,0,0.012132664,0.189273361
6821,2006,2006,0,0.012659627,-0.042500058
6829,2006,2005,0,0.008559622,0.161489359
6830,2006,2006,0,0.005191625,0.056411851
6831,2006,2006,0,0.010755798,-0.017161181
6836,2006,2006,0,0.013546448,-0.038696926
6839,2006,2006,0,0.025330238,-0.008304669
6845,2006,2006,0,0.003218868,-0.058921935
6865,2006,2006,0,-0.045459636,-0.067582235
6900,2006,2006,0,0.033429708,0.149336351
6908,2006,2006,0,-0.016601222,-0.032881413
6946,2006,2006,0,-0.005398903,-0.130876007
6994,2006,2006,0,0.020685414,0.024998495
7017,2006,2006,0,0.029065983,-0.061719861
7022,2006,2005,0,0.000358533,-0.054322755
7085,2006,2006,0,0.01345273,-0.0682365
7092,2006,2006,0,-0.001878272,-0.2142135
7107,2006,2005,0,-0.05392196,-0.111306102
7116,2006,2006,0,0.014841415,0.150118
7146,2006,2006,0,0.019980585,0.037500094
7154,2006,2006,0,0.011911902,-0.076922936
7161,2006,2006,0,0.017076092,0.006006454
7163,2006,2006,0,0.030980021,0.106949453
7171,2006,2005,0,0.004134769,0.097413034
7183,2006,2006,0,-0.026605362,-0.278948195
7186,2006,2006,0,0.005096601,0.166789659
7203,2006,2006,0,-0.00174286,-0.213955784
7205,2006,2005,0,-0.002084114,-0.043899947
7228,2006,2005,0,0.002125563,0.00653176
7241,2006,2006,0,0.007669416,-0.056967298
7245,2006,2006,0,-0.023188982,0.110146524
7250,2006,2005,0,-0.003978081,0.062209647
7251,2006,2006,0,0.040706657,0.104639637
7257,2006,2006,0,0.027438011,0.020314978
7260,2006,2006,0,0.002212754,-0.065754254
7278,2006,2005,0,-0.006192758,-0.126390768
7291,2006,2005,0,-0.011301724,-0.235312544
7316,2006,2005,0,0.008910345,0.199916758
7331,2006,2006,0,0.011554187,0.060457913
7343,2006,2006,0,-0.015279816,-0.262918843
7346,2006,2006,0,0.00520663,-0.029339638
7401,2006,2005,0,0.006415642,-0.063521896
7409,2006,2006,0,0.00349363,0.202246922
7420,2006,2006,0,-0.017922064,-0.124801556
7435,2006,2006,0,0.002373901,-0.02187026
7469,2006,2005,0,0.082361795,-0.075338984
7486,2006,2005,0,-0.003509722,-0.107244227
7504,2006,2006,0,-0.075428098,-0.166583675
7506,2006,2006,0,0.012935287,0.274751672
7526,2006,2006,0,0.017872667,-0.291560576
7566,2006,2005,0,0.008655575,0.104055307
7585,2006,2006,0,0.003420434,-0.101057959
7620,2006,2006,0,-0.000195262,-0.086622139
7636,2006,2006,0,0.001612458,-0.051379506
7637,2006,2005,0,0.015080466,-0.003124365
7648,2006,2006,0,0.021346476,-0.060062558
7658,2006,2006,0,-0.016483229,-0.076307368
7682,2006,2006,0,-0.063360997,-0.210462211
7685,2006,2006,0,-0.0240483,-0.266872931
7691,2006,2006,0,-0.043936361,-0.218995355
7694,2006,2006,0,0.005079113,-0.052822728
7750,2006,2006,0,-0.088154644,0.013867946
7759,2006,2006,0,-0.009769862,-0.016316689
7772,2006,2005,0,0.027159212,-0.042197103
7798,2006,2006,0,0.025787011,0.341106152
7809,2006,2005,0,-0.013901673,-0.074301615
7866,2006,2006,0,0.016346004,-0.118448885
7875,2006,2006,0,0.089854434,0.032665133
7881,2006,2006,0,0.00125346,0.050312228
7882,2006,2006,0,-0.004619142,0.152645408
7883,2006,2006,0,0.016280165,0.383801588
7906,2006,2005,0,0.019593932,-0.047600287
7911,2006,2006,0,0.002435623,0.070081664
7912,2006,2006,0,0.01046017,0.006987789
7921,2006,2006,0,0.029328844,-0.031674569
7922,2006,2005,0,0.02237602,0.0761063
7923,2006,2006,0,0.009732163,-0.106825659
7936,2006,2006,0,-0.015218602,-0.024951448
7951,2006,2005,0,0.014264544,0.109802084
7984,2006,2006,0,-0.055129748,0.008611182
7985,2006,2006,0,0.00146215,-0.112943061
7991,2006,2006,0,0.035948817,0.237874876
8009,2006,2006,0,-0.018181657,-0.038041679
8017,2006,2005,0,0.007887498,-0.00075691
8030,2006,2006,0,0.03787325,-0.054084365
8068,2006,2006,0,-0.028664248,-0.045205721
8079,2006,2006,0,0.025766855,0.168253969
8123,2006,2006,0,0.024470609,-0.123454849
8133,2006,2006,0,-0.00429362,-0.172497758
8176,2006,2006,0,-0.008251132,-0.213177704
8210,2006,2006,0,-0.015929714,-0.014544601
8213,2006,2006,0,-0.011334069,-0.036119756
8215,2006,2006,0,-0.039246958,0.020137714
8219,2006,2005,0,0.011795189,-0.021581316
8247,2006,2006,0,0.014897374,-0.002266348
8253,2006,2006,0,-0.008157427,0.058671052
8293,2006,2006,0,-0.001207367,-0.030830697
8304,2006,2006,0,0.002579234,-0.000223238
8333,2006,2006,0,-0.030744726,-0.170814433
8334,2006,2006,0,-0.016543828,-0.281875508
8341,2006,2006,0,-0.039769832,0.075539581
8348,2006,2005,0,0.030698624,0.285329738
8357,2006,2006,0,0.039042857,0.036532566
8358,2006,2006,0,0.00390585,0.085948755
8387,2006,2006,0,0.005898256,0.059268592
8402,2006,2005,0,0.006456001,0.093526803
8440,2006,2006,0,0.038522128,-0.011793931
8446,2006,2005,0,0.022967158,0.00102279
8463,2006,2006,0,0.007702449,-0.149152062
8475,2006,2005,0,-0.054217067,-0.168782826
8479,2006,2006,0,0.008754465,0.01990063
8486,2006,2006,0,0.05446199,0.388635568
8488,2006,2006,0,0.014218634,0.084318493
8530,2006,2006,0,0.021680675,0.016382594
8536,2006,2006,0,0.055001911,-0.024049482
8543,2006,2006,0,0.00484192,-0.032366976
8549,2006,2006,0,0.01081505,0.002736329
8551,2006,2005,0,0.009769812,0.365138597
8579,2006,2005,0,-0.046856821,-0.078272145
8599,2006,2005,0,0.01373873,0.013562711
8606,2006,2006,0,0.002625624,-0.009577242
8633,2006,2005,0,0.019123897,-0.25783863
8644,2006,2006,0,0.016003078,-0.12197092
8655,2006,2006,0,-0.022960911,-0.102236715
8687,2006,2006,0,-0.0286908,-0.270126719
8692,2006,2006,0,0.031594161,-0.013128453
8717,2006,2005,0,0.010420275,0.132239408
8762,2006,2006,0,0.005536847,-0.020318035
8823,2006,2006,0,-0.010608199,0.029533315
8850,2006,2006,0,0.016008837,0.159660058
8858,2006,2005,0,0.01685906,0.027628552
8859,2006,2006,0,0.010522461,-0.015790246
8867,2006,2005,0,0.000393307,-0.252362018
8881,2006,2006,0,-0.019147122,-0.167788388
8892,2006,2006,0,0.029088326,0.170110743
8901,2006,2006,0,0.02635642,-0.004092127
8902,2006,2005,0,-0.003889501,0.100972087
8925,2006,2006,0,0.009249046,-0.103146755
8958,2006,2005,0,0.030736726,0.115182608
8972,2006,2006,0,0.010377448,-0.031645007
9016,2006,2006,0,0.007575826,-0.004603224
9023,2006,2006,0,-0.000153567,-0.050255869
9063,2006,2006,0,-0.001372097,-0.098342699
9125,2006,2005,0,-0.089766286,0.191723676
9155,2006,2005,0,-0.11074925,-0.011389713
9173,2006,2006,0,0.021180481,0.279198552
9203,2006,2006,0,0.027099282,-0.119297817
9216,2006,2006,0,0.002262405,0.109497697
9217,2006,2006,0,0.005587991,-0.128335376
9225,2006,2006,0,0.007746296,-0.030202537
9248,2006,2005,0,-0.008026497,-0.063430236
9258,2006,2006,0,-0.013213591,0.021814278
9284,2006,2006,0,0.000555585,0.030640333
9299,2006,2006,0,0.00487104,-0.013341607
9302,2006,2006,0,0.016261956,-0.054092207
9340,2006,2006,0,0.011567286,-0.012060441
9355,2006,2006,0,-0.006020521,-0.04122805
9359,2006,2006,0,0.007983428,0.036044184
9372,2006,2006,0,-0.002820133,0.093829021
9397,2006,2006,0,-0.031441655,0.079210285
9411,2006,2006,0,0.03392059,-0.069092478
9459,2006,2006,0,0.050972264,0.077773786
9465,2006,2006,0,0.029985398,0.077299937
9466,2006,2005,0,-0.014232329,-0.268665082
9472,2006,2006,0,0.009678191,-0.009430415
9555,2006,2006,0,-0.001846296,-0.103488433
9599,2006,2005,0,0.005435445,0.059203348
9611,2006,2006,0,0.002083737,0.13208284
9613,2006,2006,0,0.01176288,-0.042489217
9614,2006,2006,0,-0.010454067,-0.069413171
9667,2006,2006,0,0.026536241,0.08767511
9699,2006,2006,0,0.011023914,-0.053392466
9715,2006,2006,0,0.006309561,0.198653346
9771,2006,2006,0,0.0142474,-0.135480915
9772,2006,2006,0,0.018270059,0.12534488
9774,2006,2005,0,-0.000808294,0.089135506
9777,2006,2005,0,-0.003437807,-0.111778292
9778,2006,2006,0,0.01926009,0.308547396
9815,2006,2006,0,0.009865282,-0.05520509
9835,2006,2005,0,0.019734843,-0.093197071
9882,2006,2006,0,0.003370057,-0.073017938
9919,2006,2006,0,0.05866747,0.667838418
9921,2006,2006,0,0.014411622,-0.160376739
9969,2006,2006,0,-0.005921328,-0.02436052
9999,2006,2005,0,0.012660553,0.164118376
10000,2006,2006,0,0.000370313,-0.135605582
10002,2006,2006,0,-0.077255763,-0.040457038
10005,2006,2006,0,-0.018092206,-0.013696214
10016,2006,2006,0,0.007373584,-0.008136092
10044,2006,2006,0,-0.001477705,0.077995661
10109,2006,2006,0,0.004223887,0.104129399
10115,2006,2006,0,0.003081736,0.159836192
10156,2006,2006,0,0.046139076,0.037811513
10190,2006,2005,0,0.00409059,-0.030187608
10195,2006,2006,0,-0.005744446,-0.075492129
10200,2006,2005,0,0.014490913,0.139514407
10221,2006,2006,0,0.029824646,-0.054964169
10247,2006,2006,0,-0.021185953,-0.07013073
10310,2006,2006,1,-0.08675126,-0.383424387
10331,2006,2005,0,-0.024209065,0.266132723
10332,2006,2006,0,0.002291314,-0.000716407
10345,2006,2006,0,0.021042043,0.122148053
10353,2006,2005,0,-0.00468907,0.163114912
10374,2006,2006,0,0.01983205,-0.098240639
10382,2006,2005,0,0.011655795,0.086598635
10391,2006,2005,0,0.009037984,0.091719851
10405,2006,2006,0,0.077431709,0.029748015
10407,2006,2006,0,0.001670294,0.041530265
10420,2006,2006,0,0.004982288,-0.13882441
10426,2006,2006,0,0.022465089,-0.016274327
10441,2006,2006,0,0.010808543,0.188951589
10443,2006,2006,0,-0.043916792,-0.170377526
10453,2006,2006,0,0.027640052,-0.076129012
10466,2006,2006,0,0.05103758,0.047518753
10498,2006,2005,0,0.036754236,-0.10846169
10499,2006,2006,0,0.011134405,0.050458508
10519,2006,2006,0,0.019750779,-0.034614371
10530,2006,2006,0,0.004947953,0.092648228
10540,2006,2006,0,0.004907419,-0.063526312
10549,2006,2006,1,0.023115849,0.221338077
10550,2006,2006,0,0.005985359,0.101215059
10553,2006,2005,0,0.018947979,0.241830041
10565,2006,2005,0,0.009702662,-0.010627612
10581,2006,2006,0,-0.007634257,0.035502275
10609,2006,2006,0,0.000441312,-0.077883578
10615,2006,2006,0,-0.069076523,-0.128739142
10618,2006,2006,0,0.018984146,-0.012093832
10631,2006,2006,0,0.03875386,0.249621207
10726,2006,2006,0,0.003131975,-0.04996723
10735,2006,2006,0,0.016031533,0.094269276
10787,2006,2006,0,0.004545184,0.005157252
10789,2006,2006,0,0.016616946,0.131338222
10793,2006,2006,0,-0.027278278,-0.043152148
10795,2006,2006,0,-0.038889386,-0.230743177
10813,2006,2006,0,0.003922198,-0.026035193
10839,2006,2006,0,-0.025526209,-0.240829887
10840,2006,2006,0,-0.009084974,0.092595242
10867,2006,2006,0,0.00950456,-0.077626378
10877,2006,2006,0,0.008096338,0.162480153
10884,2006,2006,0,-0.1188133,0.113458495
10906,2006,2006,0,-0.033388678,-0.198191728
10920,2006,2006,0,0.003483548,-0.162244949
10981,2006,2006,0,0.004620617,0.120233374
10983,2006,2006,0,0.009659922,0.123495281
10991,2006,2006,0,-0.026057288,-0.093599291
11012,2006,2006,0,0.009380361,0.223480706
11032,2006,2006,0,0.003301281,0.051466226
11060,2006,2006,0,0.003393901,0.016562652
11094,2006,2006,0,0.029334927,0.284750203
11096,2006,2006,0,0.013907948,-0.005589017
11115,2006,2006,0,0.018017339,0.196198541
11124,2006,2006,0,0.017370919,-0.125612564
11142,2006,2006,0,0.002046832,0.033636976
11191,2006,2006,0,0.001676248,0.040351341
11213,2006,2006,0,0.019357242,0.33010248
11217,2006,2006,0,0.008397151,0.086319151
11228,2006,2006,0,0.015092392,-0.001017822
11234,2006,2006,0,0.030943805,-0.050644533
11257,2006,2006,0,0.070391886,0.063880177
11259,2006,2005,0,0.002510937,-0.068851741
11264,2006,2006,0,0.00075034,-0.046932072
11300,2006,2006,0,-0.002190907,0.033491051
11315,2006,2006,0,0.005731029,-0.020969505
11343,2006,2006,0,-0.014341596,-0.074144256
11361,2006,2006,0,0.024819195,0.06828309
11366,2006,2006,0,-0.082636133,-0.045468398
11376,2006,2006,0,0.021769924,0.107639046
11399,2006,2006,0,0.051867742,0.140350967
11446,2006,2006,0,-0.007637923,-0.006413209
11450,2006,2006,0,0.033775665,-0.227965236
11455,2006,2006,0,0.02123243,-0.007663091
11456,2006,2006,0,0.004139597,-0.043704902
11465,2006,2006,0,0.022723187,-0.050131759
11509,2006,2006,0,-0.003656336,-0.246172501
11511,2006,2005,0,0.006536934,0.02078326
11537,2006,2006,0,-0.033029683,-0.033251236
11566,2006,2006,0,0.013302511,0.185528253
11580,2006,2006,0,-0.024433367,-0.032620526
11584,2006,2005,0,-0.008679401,0.170182783
11600,2006,2005,0,-0.003536033,0.048064372
11609,2006,2006,0,-0.000737148,0.09300766
11636,2006,2006,0,0.004373535,0.013304337
11649,2006,2006,0,0.001786894,0.044694609
11669,2006,2006,1,-0.001923471,-0.052491164
11672,2006,2005,0,-0.008865349,-0.014201875
11694,2006,2006,0,0.016816836,-0.14858563
11721,2006,2006,0,0.017105354,0.001881775
11748,2006,2006,0,-0.000482911,0.095359357
11781,2006,2006,0,-0.000778231,0.092292038
11796,2006,2006,0,-0.015947768,-0.066843641
11811,2006,2006,0,-0.001091982,-0.06964824
11910,2006,2006,0,0.012513618,-0.387338023
11914,2006,2005,0,0.009643497,-0.005006632
11923,2006,2006,0,0.019581391,-0.075838578
11925,2006,2006,0,0.009763616,-0.005330092
11944,2006,2006,0,0.007390647,0.02384098
11976,2006,2005,0,0.000937089,0.114404878
12046,2006,2006,0,0.001787589,-0.049317519
12047,2006,2006,0,-0.018221568,-0.262481171
12053,2006,2006,0,0.006419873,0.020447935
12091,2006,2006,0,0.012441244,0.371206636
12122,2006,2005,0,-0.023876091,-0.102887311
12123,2006,2005,0,-0.000986146,0.11592935
12136,2006,2006,0,-0.026698122,0.008049829
12141,2006,2006,0,0.003467234,-0.007667018
12142,2006,2005,0,0.011701348,-0.023661593
12171,2006,2005,0,0.003922669,-0.088709399
12189,2006,2006,0,-0.003816796,-0.096109353
12212,2006,2006,0,0.022178914,0.000693225
12215,2006,2006,0,0.011093309,-0.078612368
12216,2006,2006,0,0.003856685,-0.106753765
12233,2006,2006,0,0.001328148,0.002871089
12234,2006,2005,0,0.069552131,-0.144409093
12236,2006,2005,0,-0.00166358,-0.153275521
12256,2006,2005,0,0.053445354,-0.175378327
12262,2006,2006,0,0.001734551,-0.073075911
12266,2006,2006,0,-0.004796959,-0.136382153
12379,2006,2005,0,0.025245782,0.044425142
12381,2006,2006,0,-0.08891356,-0.074513953
12389,2006,2006,0,0.011403833,-0.044286493
12390,2006,2006,0,0.008914371,-0.016698138
12392,2006,2006,0,-0.000712864,0.005063393
12395,2006,2006,0,0.007328465,0.063720408
12403,2006,2005,0,-0.008058767,0.003096096
12421,2006,2005,0,-0.00990998,-0.190005178
12433,2006,2006,0,0.017911812,0.07473074
12434,2006,2005,0,-0.026366843,0.070739235
12441,2006,2006,0,0.027539782,0.281176853
12445,2006,2006,0,0.00741071,0.153859875
12459,2006,2006,0,0.007587126,0.175852435
12471,2006,2006,0,0.016630094,-8.84E-05
12478,2006,2006,0,0.001971169,0.006596456
12540,2006,2006,0,0.008596155,0.171144258
12545,2006,2006,0,0.000752462,-0.226528059
12575,2006,2005,0,-0.098699786,-0.004456841
12576,2006,2006,0,0.003723831,0.021420308
12581,2006,2006,0,-0.091385476,-0.433206705
12598,2006,2006,0,0.019798366,0.045237096
12615,2006,2006,0,-0.001156249,-0.018749797
12625,2006,2006,0,-0.00525794,-0.30099497
12635,2006,2006,0,0.007312879,0.073976473
12669,2006,2006,0,-0.10568643,-0.154631563
12677,2006,2005,0,0.037765764,0.084314968
12689,2006,2006,0,-0.059694935,0.103162315
12756,2006,2006,0,0.003952089,-0.071893546
12761,2006,2006,0,-0.019313294,0.09804564
12785,2006,2006,0,-0.007439185,-0.041289881
12788,2006,2006,0,0.009269252,0.097123727
12789,2006,2006,0,-0.004571702,-0.134871809
12821,2006,2006,0,-0.002906733,0.048959152
12825,2006,2006,0,0.003937068,-0.027916907
12840,2006,2006,0,0.013528641,-0.026442064
12850,2006,2006,0,0.002399279,0.110112833
12868,2006,2006,0,-0.004362091,-0.031482137
12874,2006,2006,0,-0.023095874,0.162315984
12886,2006,2006,0,0.005964653,0.079559308
12895,2006,2006,0,-0.02739701,-0.088778963
12915,2006,2006,0,0.014462924,-0.346938749
12945,2006,2006,0,0.019501518,0.235411619
12950,2006,2005,0,0.008250483,0.124386146
13003,2006,2006,0,0.055554837,0.339043263
13011,2006,2005,0,-0.085144877,-0.212614755
13013,2006,2006,0,0.01195504,0.054952914
13025,2006,2006,0,-0.037878986,0.108131897
13032,2006,2006,0,0.002119972,-0.247533723
13092,2006,2006,0,0.024291065,0.255686776
13163,2006,2005,0,0.012111312,0.15217514
13174,2006,2006,0,0.030977191,-0.170602262
13184,2006,2006,0,-0.068937622,0.140876946
13200,2006,2006,0,0.009207179,0.092497008
13227,2006,2006,0,0.000694188,0.13192255
13241,2006,2006,0,-0.01599762,-0.09699889
13323,2006,2006,0,-0.03832566,0.189203885
13326,2006,2005,0,-0.035750315,-0.208483378
13329,2006,2005,0,0.083255813,-0.127683301
13332,2006,2006,0,-0.068785802,-0.07062757
13365,2006,2006,0,0.014109581,-0.029292303
13369,2006,2006,0,0.004623996,-0.057324717
13380,2006,2005,0,-0.014855774,0.01228887
13381,2006,2005,0,-0.035888188,-0.00250477
13401,2006,2006,0,-0.022833329,0.087344133
13406,2006,2006,0,-0.079484694,0.212463541
13421,2006,2006,0,0.009934992,0.094984118
13431,2006,2006,0,-0.051802259,-0.006503384
13474,2006,2005,0,0.030616593,-0.063973377
13479,2006,2005,0,-0.001098356,0.212606625
13498,2006,2006,0,0.003557545,0.12522729
13526,2006,2006,0,-0.009588713,-0.000255611
13554,2006,2006,0,0.016599379,-0.144737244
13570,2006,2006,0,0.047847472,0.378355422
13599,2006,2006,0,0.024030803,0.159992167
13602,2006,2005,0,-0.018095588,-0.006056677
13619,2006,2005,0,-0.014371036,0.012843777
13623,2006,2006,0,0.00949872,0.120050861
13646,2006,2005,0,0.022360237,-0.035257996
13700,2006,2006,0,0.003606435,0.034974624
13710,2006,2006,0,-0.04199516,-0.022107171
